Ativo,Data,Intervalo,Volume
BTCUSDT,2025-05-05 16:04:00,1m,10.22817
BTCUSDT,2025-05-05 16:05:00,1m,36.39719
BTCUSDT,2025-05-05 16:06:00,1m,30.87563
BTCUSDT,2025-05-05 16:07:00,1m,23.1869
BTCUSDT,2025-05-05 16:08:00,1m,9.67193
BTCUSDT,2025-05-05 16:09:00,1m,13.95299
BTCUSDT,2025-05-05 16:10:00,1m,17.71882
BTCUSDT,2025-05-05 16:11:00,1m,12.936
BTCUSDT,2025-05-05 16:12:00,1m,17.17305
BTCUSDT,2025-05-05 16:13:00,1m,14.77027
BTCUSDT,2025-05-05 16:14:00,1m,17.54143
BTCUSDT,2025-05-05 16:15:00,1m,17.21649
BTCUSDT,2025-05-05 16:16:00,1m,11.39209
BTCUSDT,2025-05-05 16:17:00,1m,9.66635
BTCUSDT,2025-05-05 16:18:00,1m,7.25943
BTCUSDT,2025-05-05 16:19:00,1m,7.98342
BTCUSDT,2025-05-05 16:20:00,1m,6.50212
BTCUSDT,2025-05-05 16:21:00,1m,12.78153
BTCUSDT,2025-05-05 16:22:00,1m,3.35505
BTCUSDT,2025-05-05 16:23:00,1m,10.86461
BTCUSDT,2025-05-05 16:24:00,1m,7.03223
BTCUSDT,2025-05-05 16:25:00,1m,13.41173
BTCUSDT,2025-05-05 16:26:00,1m,6.284
BTCUSDT,2025-05-05 16:27:00,1m,10.13789
BTCUSDT,2025-05-05 16:28:00,1m,3.91737
BTCUSDT,2025-05-05 16:29:00,1m,12.17526
BTCUSDT,2025-05-05 16:30:00,1m,13.28394
BTCUSDT,2025-05-05 16:31:00,1m,14.6063
BTCUSDT,2025-05-05 16:32:00,1m,15.93841
BTCUSDT,2025-05-05 16:33:00,1m,11.68019
BTCUSDT,2025-05-05 16:34:00,1m,7.31673
BTCUSDT,2025-05-05 16:35:00,1m,10.76934
BTCUSDT,2025-05-05 16:36:00,1m,4.52554
BTCUSDT,2025-05-05 16:37:00,1m,5.034
BTCUSDT,2025-05-05 16:38:00,1m,7.45819
BTCUSDT,2025-05-05 16:39:00,1m,9.71715
BTCUSDT,2025-05-05 16:40:00,1m,5.24709
BTCUSDT,2025-05-05 16:41:00,1m,8.94799
BTCUSDT,2025-05-05 16:42:00,1m,6.92682
BTCUSDT,2025-05-05 16:43:00,1m,5.53103
BTCUSDT,2025-05-05 16:44:00,1m,14.11473
BTCUSDT,2025-05-05 16:45:00,1m,12.25231
BTCUSDT,2025-05-05 16:46:00,1m,0.99744
BTCUSDT,2025-05-05 16:47:00,1m,25.57484
BTCUSDT,2025-05-05 16:48:00,1m,14.95142
BTCUSDT,2025-05-05 16:49:00,1m,7.37006
BTCUSDT,2025-05-05 16:50:00,1m,12.99491
BTCUSDT,2025-05-05 16:51:00,1m,15.0582
BTCUSDT,2025-05-05 16:52:00,1m,34.0987
BTCUSDT,2025-05-05 16:53:00,1m,5.72968
BTCUSDT,2025-05-05 16:54:00,1m,14.58569
BTCUSDT,2025-05-05 16:55:00,1m,12.36083
BTCUSDT,2025-05-05 16:56:00,1m,12.1648
BTCUSDT,2025-05-05 16:57:00,1m,16.92166
BTCUSDT,2025-05-05 16:58:00,1m,1.99297
BTCUSDT,2025-05-05 16:59:00,1m,4.01355
BTCUSDT,2025-05-05 17:00:00,1m,26.93786
BTCUSDT,2025-05-05 17:01:00,1m,9.05451
BTCUSDT,2025-05-05 17:02:00,1m,10.51826
BTCUSDT,2025-05-05 17:03:00,1m,3.63327
BTCUSDT,2025-05-05 17:04:00,1m,11.55629
BTCUSDT,2025-05-05 17:05:00,1m,7.73439
BTCUSDT,2025-05-05 17:06:00,1m,2.56353
BTCUSDT,2025-05-05 17:07:00,1m,13.22158
BTCUSDT,2025-05-05 17:08:00,1m,15.39183
BTCUSDT,2025-05-05 17:09:00,1m,11.38124
BTCUSDT,2025-05-05 17:10:00,1m,14.11088
BTCUSDT,2025-05-05 17:11:00,1m,7.30817
BTCUSDT,2025-05-05 17:12:00,1m,9.39093
BTCUSDT,2025-05-05 17:13:00,1m,13.87495
BTCUSDT,2025-05-05 17:14:00,1m,2.48747
BTCUSDT,2025-05-05 17:15:00,1m,7.14051
BTCUSDT,2025-05-05 17:16:00,1m,3.37564
BTCUSDT,2025-05-05 17:17:00,1m,6.29333
BTCUSDT,2025-05-05 17:18:00,1m,8.89309
BTCUSDT,2025-05-05 17:19:00,1m,12.81884
BTCUSDT,2025-05-05 17:20:00,1m,10.95714
BTCUSDT,2025-05-05 17:21:00,1m,9.83105
BTCUSDT,2025-05-05 17:22:00,1m,5.05188
BTCUSDT,2025-05-05 17:23:00,1m,2.85648
BTCUSDT,2025-05-05 17:24:00,1m,10.4708
BTCUSDT,2025-05-05 17:25:00,1m,7.92669
BTCUSDT,2025-05-05 17:26:00,1m,3.95833
BTCUSDT,2025-05-05 17:27:00,1m,9.23244
BTCUSDT,2025-05-05 17:28:00,1m,16.86658
BTCUSDT,2025-05-05 17:29:00,1m,7.34294
BTCUSDT,2025-05-05 17:30:00,1m,3.16499
BTCUSDT,2025-05-05 17:31:00,1m,16.43594
BTCUSDT,2025-05-05 17:32:00,1m,12.7707
BTCUSDT,2025-05-05 17:33:00,1m,22.11399
BTCUSDT,2025-05-05 17:34:00,1m,14.93737
BTCUSDT,2025-05-05 17:35:00,1m,3.42351
BTCUSDT,2025-05-05 17:36:00,1m,11.65447
BTCUSDT,2025-05-05 17:37:00,1m,14.10975
BTCUSDT,2025-05-05 17:38:00,1m,6.96691
BTCUSDT,2025-05-05 17:39:00,1m,7.83226
BTCUSDT,2025-05-05 17:40:00,1m,8.59579
BTCUSDT,2025-05-05 17:41:00,1m,14.93566
BTCUSDT,2025-05-05 17:42:00,1m,9.81468
BTCUSDT,2025-05-05 17:43:00,1m,25.59463
BTCUSDT,2025-05-05 17:44:00,1m,11.40197
BTCUSDT,2025-05-05 17:45:00,1m,12.10992
BTCUSDT,2025-05-05 17:46:00,1m,12.58003
BTCUSDT,2025-05-05 17:47:00,1m,9.28141
BTCUSDT,2025-05-05 17:48:00,1m,7.9153
BTCUSDT,2025-05-05 17:49:00,1m,9.26201
BTCUSDT,2025-05-05 17:50:00,1m,12.24881
BTCUSDT,2025-05-05 17:51:00,1m,13.29894
BTCUSDT,2025-05-05 17:52:00,1m,10.02415
BTCUSDT,2025-05-05 17:53:00,1m,8.52025
BTCUSDT,2025-05-05 17:54:00,1m,72.45176
BTCUSDT,2025-05-05 17:55:00,1m,6.69764
BTCUSDT,2025-05-05 17:56:00,1m,12.19386
BTCUSDT,2025-05-05 17:57:00,1m,4.18444
BTCUSDT,2025-05-05 17:58:00,1m,4.03039
BTCUSDT,2025-05-05 17:59:00,1m,13.22804
BTCUSDT,2025-05-05 18:00:00,1m,16.23946
BTCUSDT,2025-05-05 18:01:00,1m,12.07688
BTCUSDT,2025-05-05 18:02:00,1m,18.8169
BTCUSDT,2025-05-05 18:03:00,1m,77.52739
BTCUSDT,2025-05-05 18:04:00,1m,18.49822
BTCUSDT,2025-05-05 18:05:00,1m,20.49725
BTCUSDT,2025-05-05 18:06:00,1m,48.04788
BTCUSDT,2025-05-05 18:07:00,1m,16.18515
BTCUSDT,2025-05-05 18:08:00,1m,14.51784
BTCUSDT,2025-05-05 18:09:00,1m,15.8376
BTCUSDT,2025-05-05 18:10:00,1m,19.45381
BTCUSDT,2025-05-05 18:11:00,1m,18.94146
BTCUSDT,2025-05-05 18:12:00,1m,18.46405
BTCUSDT,2025-05-05 18:13:00,1m,11.17335
BTCUSDT,2025-05-05 18:14:00,1m,8.65093
BTCUSDT,2025-05-05 18:15:00,1m,6.20713
BTCUSDT,2025-05-05 18:16:00,1m,11.55639
BTCUSDT,2025-05-05 18:17:00,1m,18.13863
BTCUSDT,2025-05-05 18:18:00,1m,16.1989
BTCUSDT,2025-05-05 18:19:00,1m,16.14571
BTCUSDT,2025-05-05 18:20:00,1m,6.86551
BTCUSDT,2025-05-05 18:21:00,1m,5.14608
BTCUSDT,2025-05-05 18:22:00,1m,10.5288
BTCUSDT,2025-05-05 18:23:00,1m,8.23042
BTCUSDT,2025-05-05 18:24:00,1m,4.76528
BTCUSDT,2025-05-05 18:25:00,1m,7.83155
BTCUSDT,2025-05-05 18:26:00,1m,5.95799
BTCUSDT,2025-05-05 18:27:00,1m,9.62144
BTCUSDT,2025-05-05 18:28:00,1m,14.00188
BTCUSDT,2025-05-05 18:29:00,1m,8.42677
BTCUSDT,2025-05-05 18:30:00,1m,7.95269
BTCUSDT,2025-05-05 18:31:00,1m,15.43346
BTCUSDT,2025-05-05 18:32:00,1m,16.44491
BTCUSDT,2025-05-05 18:33:00,1m,13.86949
BTCUSDT,2025-05-05 18:34:00,1m,14.87372
BTCUSDT,2025-05-05 18:35:00,1m,12.88879
BTCUSDT,2025-05-05 18:36:00,1m,9.93452
BTCUSDT,2025-05-05 18:37:00,1m,6.70444
BTCUSDT,2025-05-05 18:38:00,1m,12.20276
BTCUSDT,2025-05-05 18:39:00,1m,70.40088
BTCUSDT,2025-05-05 18:40:00,1m,12.77086
BTCUSDT,2025-05-05 18:41:00,1m,9.23611
BTCUSDT,2025-05-05 18:42:00,1m,14.19966
BTCUSDT,2025-05-05 18:43:00,1m,20.56239
BTCUSDT,2025-05-05 18:44:00,1m,4.24686
BTCUSDT,2025-05-05 18:45:00,1m,12.48463
BTCUSDT,2025-05-05 18:46:00,1m,8.43116
BTCUSDT,2025-05-05 18:47:00,1m,4.3186
BTCUSDT,2025-05-05 18:48:00,1m,6.18142
BTCUSDT,2025-05-05 18:49:00,1m,7.3175
BTCUSDT,2025-05-05 18:50:00,1m,2.82405
BTCUSDT,2025-05-05 18:51:00,1m,7.03317
BTCUSDT,2025-05-05 18:52:00,1m,10.23555
BTCUSDT,2025-05-05 18:53:00,1m,3.0753
BTCUSDT,2025-05-05 18:54:00,1m,4.09894
BTCUSDT,2025-05-05 18:55:00,1m,3.07039
BTCUSDT,2025-05-05 18:56:00,1m,2.34591
BTCUSDT,2025-05-05 18:57:00,1m,4.99318
BTCUSDT,2025-05-05 18:58:00,1m,3.67581
BTCUSDT,2025-05-05 18:59:00,1m,2.24037
BTCUSDT,2025-05-05 19:00:00,1m,10.29806
BTCUSDT,2025-05-05 19:01:00,1m,3.54282
BTCUSDT,2025-05-05 19:02:00,1m,7.00133
BTCUSDT,2025-05-05 19:03:00,1m,9.4038
BTCUSDT,2025-05-05 19:04:00,1m,3.08482
BTCUSDT,2025-05-05 19:05:00,1m,3.00652
BTCUSDT,2025-05-05 19:06:00,1m,35.46864
BTCUSDT,2025-05-05 19:07:00,1m,19.61202
BTCUSDT,2025-05-05 19:08:00,1m,8.2822
BTCUSDT,2025-05-05 19:09:00,1m,6.52618
BTCUSDT,2025-05-05 19:10:00,1m,2.64715
BTCUSDT,2025-05-05 19:11:00,1m,1.83672
BTCUSDT,2025-05-05 19:12:00,1m,5.95207
BTCUSDT,2025-05-05 19:13:00,1m,15.93227
BTCUSDT,2025-05-05 19:14:00,1m,7.7963
BTCUSDT,2025-05-05 19:15:00,1m,7.3337
BTCUSDT,2025-05-05 19:16:00,1m,8.99961
BTCUSDT,2025-05-05 19:17:00,1m,3.48949
BTCUSDT,2025-05-05 19:18:00,1m,9.8175
BTCUSDT,2025-05-05 19:19:00,1m,1.75603
BTCUSDT,2025-05-05 19:20:00,1m,7.1993
BTCUSDT,2025-05-05 19:21:00,1m,3.95584
BTCUSDT,2025-05-05 19:22:00,1m,3.10133
BTCUSDT,2025-05-05 19:23:00,1m,2.52956
BTCUSDT,2025-05-05 19:24:00,1m,17.84214
BTCUSDT,2025-05-05 19:25:00,1m,11.90382
BTCUSDT,2025-05-05 19:26:00,1m,12.03892
BTCUSDT,2025-05-05 19:27:00,1m,9.77634
BTCUSDT,2025-05-05 19:28:00,1m,16.44733
BTCUSDT,2025-05-05 19:29:00,1m,2.97826
BTCUSDT,2025-05-05 19:30:00,1m,8.34537
BTCUSDT,2025-05-05 19:31:00,1m,7.23163
BTCUSDT,2025-05-05 19:32:00,1m,3.14419
BTCUSDT,2025-05-05 19:33:00,1m,6.55771
BTCUSDT,2025-05-05 19:34:00,1m,3.08576
BTCUSDT,2025-05-05 19:35:00,1m,8.72368
BTCUSDT,2025-05-05 19:36:00,1m,2.40986
BTCUSDT,2025-05-05 19:37:00,1m,34.07361
BTCUSDT,2025-05-05 19:38:00,1m,28.06133
BTCUSDT,2025-05-05 19:39:00,1m,7.44524
BTCUSDT,2025-05-05 19:40:00,1m,3.38081
BTCUSDT,2025-05-05 19:41:00,1m,1.88219
BTCUSDT,2025-05-05 19:42:00,1m,3.69144
BTCUSDT,2025-05-05 19:43:00,1m,1.86995
BTCUSDT,2025-05-05 19:44:00,1m,3.16533
BTCUSDT,2025-05-05 19:45:00,1m,2.66914
BTCUSDT,2025-05-05 19:46:00,1m,3.94757
BTCUSDT,2025-05-05 19:47:00,1m,5.66982
BTCUSDT,2025-05-05 19:48:00,1m,8.38673
BTCUSDT,2025-05-05 19:49:00,1m,3.97005
BTCUSDT,2025-05-05 19:50:00,1m,5.22681
BTCUSDT,2025-05-05 19:51:00,1m,4.00444
BTCUSDT,2025-05-05 19:52:00,1m,4.97323
BTCUSDT,2025-05-05 19:53:00,1m,10.24405
BTCUSDT,2025-05-05 19:54:00,1m,1.99043
BTCUSDT,2025-05-05 19:55:00,1m,6.04116
BTCUSDT,2025-05-05 19:56:00,1m,1.95743
BTCUSDT,2025-05-05 19:57:00,1m,2.35778
BTCUSDT,2025-05-05 19:58:00,1m,3.02073
BTCUSDT,2025-05-05 19:59:00,1m,1.35297
BTCUSDT,2025-05-05 20:00:00,1m,11.13801
BTCUSDT,2025-05-05 20:01:00,1m,7.06092
BTCUSDT,2025-05-05 20:02:00,1m,8.01603
BTCUSDT,2025-05-05 20:03:00,1m,7.24251
BTCUSDT,2025-05-05 20:04:00,1m,8.85036
BTCUSDT,2025-05-05 20:05:00,1m,2.52971
BTCUSDT,2025-05-05 20:06:00,1m,2.69218
BTCUSDT,2025-05-05 20:07:00,1m,4.48685
BTCUSDT,2025-05-05 20:08:00,1m,5.08216
BTCUSDT,2025-05-05 20:09:00,1m,3.39206
BTCUSDT,2025-05-05 20:10:00,1m,5.5555
BTCUSDT,2025-05-05 20:11:00,1m,2.28234
BTCUSDT,2025-05-05 20:12:00,1m,3.72601
BTCUSDT,2025-05-05 20:13:00,1m,3.33563
BTCUSDT,2025-05-05 20:14:00,1m,5.82363
BTCUSDT,2025-05-05 20:15:00,1m,12.41599
BTCUSDT,2025-05-05 20:16:00,1m,10.30685
BTCUSDT,2025-05-05 20:17:00,1m,9.24631
BTCUSDT,2025-05-05 20:18:00,1m,6.12561
BTCUSDT,2025-05-05 20:19:00,1m,2.66585
BTCUSDT,2025-05-05 20:20:00,1m,7.46562
BTCUSDT,2025-05-05 20:21:00,1m,8.67298
BTCUSDT,2025-05-05 20:22:00,1m,8.21358
BTCUSDT,2025-05-05 20:23:00,1m,2.26903
BTCUSDT,2025-05-05 20:24:00,1m,3.12635
BTCUSDT,2025-05-05 20:25:00,1m,3.57608
BTCUSDT,2025-05-05 20:26:00,1m,13.93293
BTCUSDT,2025-05-05 20:27:00,1m,8.94225
BTCUSDT,2025-05-05 20:28:00,1m,3.50328
BTCUSDT,2025-05-05 20:29:00,1m,11.17351
BTCUSDT,2025-05-05 20:30:00,1m,5.88746
BTCUSDT,2025-05-05 20:31:00,1m,3.40544
BTCUSDT,2025-05-05 20:32:00,1m,8.88026
BTCUSDT,2025-05-05 20:33:00,1m,8.68358
BTCUSDT,2025-05-05 20:34:00,1m,2.92861
BTCUSDT,2025-05-05 20:35:00,1m,2.66295
BTCUSDT,2025-05-05 20:36:00,1m,3.16617
BTCUSDT,2025-05-05 20:37:00,1m,4.83465
BTCUSDT,2025-05-05 20:38:00,1m,5.23644
BTCUSDT,2025-05-05 20:39:00,1m,8.67542
BTCUSDT,2025-05-05 20:40:00,1m,8.08641
BTCUSDT,2025-05-05 20:41:00,1m,4.00819
BTCUSDT,2025-05-05 20:42:00,1m,3.93089
BTCUSDT,2025-05-05 20:43:00,1m,7.02225
BTCUSDT,2025-05-05 20:44:00,1m,3.62292
BTCUSDT,2025-05-05 20:45:00,1m,32.09128
BTCUSDT,2025-05-05 20:46:00,1m,16.11316
BTCUSDT,2025-05-05 20:47:00,1m,7.42116
BTCUSDT,2025-05-05 20:48:00,1m,4.63337
BTCUSDT,2025-05-05 20:49:00,1m,3.95148
BTCUSDT,2025-05-05 20:50:00,1m,6.5984
BTCUSDT,2025-05-05 20:51:00,1m,9.39318
BTCUSDT,2025-05-05 20:52:00,1m,3.05645
BTCUSDT,2025-05-05 20:53:00,1m,3.70399
BTCUSDT,2025-05-05 20:54:00,1m,6.37139
BTCUSDT,2025-05-05 20:55:00,1m,3.40961
BTCUSDT,2025-05-05 20:56:00,1m,2.96105
BTCUSDT,2025-05-05 20:57:00,1m,2.61406
BTCUSDT,2025-05-05 20:58:00,1m,6.12649
BTCUSDT,2025-05-05 20:59:00,1m,25.95274
BTCUSDT,2025-05-05 21:00:00,1m,12.94322
BTCUSDT,2025-05-05 21:01:00,1m,3.58873
BTCUSDT,2025-05-05 21:02:00,1m,1.6057
BTCUSDT,2025-05-05 21:03:00,1m,1.31664
BTCUSDT,2025-05-05 21:04:00,1m,5.19149
BTCUSDT,2025-05-05 21:05:00,1m,12.70383
BTCUSDT,2025-05-05 21:06:00,1m,6.9131
BTCUSDT,2025-05-05 21:07:00,1m,2.52846
BTCUSDT,2025-05-05 21:08:00,1m,3.24789
BTCUSDT,2025-05-05 21:09:00,1m,2.54634
BTCUSDT,2025-05-05 21:10:00,1m,2.60292
BTCUSDT,2025-05-05 21:11:00,1m,24.27385
BTCUSDT,2025-05-05 21:12:00,1m,7.081
BTCUSDT,2025-05-05 21:13:00,1m,2.81936
BTCUSDT,2025-05-05 21:14:00,1m,1.22105
BTCUSDT,2025-05-05 21:15:00,1m,1.8614
BTCUSDT,2025-05-05 21:16:00,1m,4.50706
BTCUSDT,2025-05-05 21:17:00,1m,1.40555
BTCUSDT,2025-05-05 21:18:00,1m,1.32538
BTCUSDT,2025-05-05 21:19:00,1m,1.46126
BTCUSDT,2025-05-05 21:20:00,1m,2.05912
BTCUSDT,2025-05-05 21:21:00,1m,4.0064
BTCUSDT,2025-05-05 21:22:00,1m,1.80801
BTCUSDT,2025-05-05 21:23:00,1m,9.54359
BTCUSDT,2025-05-05 21:24:00,1m,2.82593
BTCUSDT,2025-05-05 21:25:00,1m,3.63269
BTCUSDT,2025-05-05 21:26:00,1m,3.6467
BTCUSDT,2025-05-05 21:27:00,1m,0.8031
BTCUSDT,2025-05-05 21:28:00,1m,3.95003
BTCUSDT,2025-05-05 21:29:00,1m,0.75015
BTCUSDT,2025-05-05 21:30:00,1m,5.62141
BTCUSDT,2025-05-05 21:31:00,1m,7.64069
BTCUSDT,2025-05-05 21:32:00,1m,28.19216
BTCUSDT,2025-05-05 21:33:00,1m,5.82657
BTCUSDT,2025-05-05 21:34:00,1m,11.88176
BTCUSDT,2025-05-05 21:35:00,1m,7.14575
BTCUSDT,2025-05-05 21:36:00,1m,8.26879
BTCUSDT,2025-05-05 21:37:00,1m,20.30553
BTCUSDT,2025-05-05 21:38:00,1m,11.90099
BTCUSDT,2025-05-05 21:39:00,1m,3.08883
BTCUSDT,2025-05-05 21:40:00,1m,4.51264
BTCUSDT,2025-05-05 21:41:00,1m,4.06192
BTCUSDT,2025-05-05 21:42:00,1m,1.17464
BTCUSDT,2025-05-05 21:43:00,1m,9.02589
BTCUSDT,2025-05-05 21:44:00,1m,2.61065
BTCUSDT,2025-05-05 21:45:00,1m,3.71599
BTCUSDT,2025-05-05 21:46:00,1m,4.88328
BTCUSDT,2025-05-05 21:47:00,1m,1.3127
BTCUSDT,2025-05-05 21:48:00,1m,6.01328
BTCUSDT,2025-05-05 21:49:00,1m,5.55128
BTCUSDT,2025-05-05 21:50:00,1m,2.35552
BTCUSDT,2025-05-05 21:51:00,1m,9.00665
BTCUSDT,2025-05-05 21:52:00,1m,5.98238
BTCUSDT,2025-05-05 21:53:00,1m,2.54538
BTCUSDT,2025-05-05 21:54:00,1m,2.69598
BTCUSDT,2025-05-05 21:55:00,1m,1.76009
BTCUSDT,2025-05-05 21:56:00,1m,5.54141
BTCUSDT,2025-05-05 21:57:00,1m,2.78795
BTCUSDT,2025-05-05 21:58:00,1m,10.38495
BTCUSDT,2025-05-05 21:59:00,1m,2.94311
BTCUSDT,2025-05-05 22:00:00,1m,2.29968
BTCUSDT,2025-05-05 22:01:00,1m,7.28698
BTCUSDT,2025-05-05 22:02:00,1m,24.89448
BTCUSDT,2025-05-05 22:03:00,1m,18.17587
BTCUSDT,2025-05-05 22:04:00,1m,5.89709
BTCUSDT,2025-05-05 22:05:00,1m,5.56767
BTCUSDT,2025-05-05 22:06:00,1m,8.02589
BTCUSDT,2025-05-05 22:07:00,1m,2.14726
BTCUSDT,2025-05-05 22:08:00,1m,3.32636
BTCUSDT,2025-05-05 22:09:00,1m,2.92804
BTCUSDT,2025-05-05 22:10:00,1m,3.64565
BTCUSDT,2025-05-05 22:11:00,1m,13.92249
BTCUSDT,2025-05-05 22:12:00,1m,1.07483
BTCUSDT,2025-05-05 22:13:00,1m,9.63458
BTCUSDT,2025-05-05 22:14:00,1m,7.76563
BTCUSDT,2025-05-05 22:15:00,1m,1.69381
BTCUSDT,2025-05-05 22:16:00,1m,2.52877
BTCUSDT,2025-05-05 22:17:00,1m,2.44452
BTCUSDT,2025-05-05 22:18:00,1m,5.44176
BTCUSDT,2025-05-05 22:19:00,1m,10.89551
BTCUSDT,2025-05-05 22:20:00,1m,4.58822
BTCUSDT,2025-05-05 22:21:00,1m,8.18719
BTCUSDT,2025-05-05 22:22:00,1m,2.79474
BTCUSDT,2025-05-05 22:23:00,1m,1.42594
BTCUSDT,2025-05-05 22:24:00,1m,2.73248
BTCUSDT,2025-05-05 22:25:00,1m,13.74261
BTCUSDT,2025-05-05 22:26:00,1m,1.83464
BTCUSDT,2025-05-05 22:27:00,1m,5.07485
BTCUSDT,2025-05-05 22:28:00,1m,1.83678
BTCUSDT,2025-05-05 22:29:00,1m,5.85568
BTCUSDT,2025-05-05 22:30:00,1m,4.23284
BTCUSDT,2025-05-05 22:31:00,1m,8.12094
BTCUSDT,2025-05-05 22:32:00,1m,6.30779
BTCUSDT,2025-05-05 22:33:00,1m,16.41813
BTCUSDT,2025-05-05 22:34:00,1m,5.31649
BTCUSDT,2025-05-05 22:35:00,1m,1.62887
BTCUSDT,2025-05-05 22:36:00,1m,3.99545
BTCUSDT,2025-05-05 22:37:00,1m,1.45262
BTCUSDT,2025-05-05 22:38:00,1m,1.99112
BTCUSDT,2025-05-05 22:39:00,1m,0.97538
BTCUSDT,2025-05-05 22:40:00,1m,22.68902
BTCUSDT,2025-05-05 22:41:00,1m,3.439
BTCUSDT,2025-05-05 22:42:00,1m,1.20668
BTCUSDT,2025-05-05 22:43:00,1m,9.86886
BTCUSDT,2025-05-05 22:44:00,1m,4.39813
BTCUSDT,2025-05-05 22:45:00,1m,3.02539
BTCUSDT,2025-05-05 22:46:00,1m,0.89682
BTCUSDT,2025-05-05 22:47:00,1m,2.92844
BTCUSDT,2025-05-05 22:48:00,1m,7.09146
BTCUSDT,2025-05-05 22:49:00,1m,1.08476
BTCUSDT,2025-05-05 22:50:00,1m,1.81675
BTCUSDT,2025-05-05 22:51:00,1m,10.35166
BTCUSDT,2025-05-05 22:52:00,1m,32.01361
BTCUSDT,2025-05-05 22:53:00,1m,10.2632
BTCUSDT,2025-05-05 22:54:00,1m,16.04705
BTCUSDT,2025-05-05 22:55:00,1m,2.63392
BTCUSDT,2025-05-05 22:56:00,1m,4.46914
BTCUSDT,2025-05-05 22:57:00,1m,5.40137
BTCUSDT,2025-05-05 22:58:00,1m,5.21407
BTCUSDT,2025-05-05 22:59:00,1m,2.82157
BTCUSDT,2025-05-05 23:00:00,1m,14.61506
BTCUSDT,2025-05-05 23:01:00,1m,12.36207
BTCUSDT,2025-05-05 23:02:00,1m,32.12751
BTCUSDT,2025-05-05 23:03:00,1m,22.33704
BTCUSDT,2025-05-05 23:04:00,1m,5.89525
BTCUSDT,2025-05-05 23:05:00,1m,5.45556
BTCUSDT,2025-05-05 23:06:00,1m,1.17158
BTCUSDT,2025-05-05 23:07:00,1m,6.76927
BTCUSDT,2025-05-05 23:08:00,1m,1.82326
BTCUSDT,2025-05-05 23:09:00,1m,2.28525
BTCUSDT,2025-05-05 23:10:00,1m,8.92425
BTCUSDT,2025-05-05 23:11:00,1m,3.86293
BTCUSDT,2025-05-05 23:12:00,1m,2.05586
BTCUSDT,2025-05-05 23:13:00,1m,0.72669
BTCUSDT,2025-05-05 23:14:00,1m,15.52218
BTCUSDT,2025-05-05 23:15:00,1m,5.00634
BTCUSDT,2025-05-05 23:16:00,1m,42.02972
BTCUSDT,2025-05-05 23:17:00,1m,4.08602
BTCUSDT,2025-05-05 23:18:00,1m,7.32696
BTCUSDT,2025-05-05 23:19:00,1m,10.12988
BTCUSDT,2025-05-05 23:20:00,1m,6.06764
BTCUSDT,2025-05-05 23:21:00,1m,8.37031
BTCUSDT,2025-05-05 23:22:00,1m,5.81423
BTCUSDT,2025-05-05 23:23:00,1m,1.51785
BTCUSDT,2025-05-05 23:24:00,1m,2.44634
BTCUSDT,2025-05-05 23:25:00,1m,4.51711
BTCUSDT,2025-05-05 23:26:00,1m,4.14798
BTCUSDT,2025-05-05 23:27:00,1m,0.69462
BTCUSDT,2025-05-05 23:28:00,1m,5.57632
BTCUSDT,2025-05-05 23:29:00,1m,4.7448
BTCUSDT,2025-05-05 23:30:00,1m,13.59487
BTCUSDT,2025-05-05 23:31:00,1m,5.1303
BTCUSDT,2025-05-05 23:32:00,1m,15.29043
BTCUSDT,2025-05-05 23:33:00,1m,7.61758
BTCUSDT,2025-05-05 23:34:00,1m,5.71927
BTCUSDT,2025-05-05 23:35:00,1m,2.86903
BTCUSDT,2025-05-05 23:36:00,1m,7.42671
BTCUSDT,2025-05-05 23:37:00,1m,27.67696
BTCUSDT,2025-05-05 23:38:00,1m,35.21106
BTCUSDT,2025-05-05 23:39:00,1m,23.53413
BTCUSDT,2025-05-05 23:40:00,1m,7.3854
BTCUSDT,2025-05-05 23:41:00,1m,69.89894
BTCUSDT,2025-05-05 23:42:00,1m,12.12966
BTCUSDT,2025-05-05 23:43:00,1m,5.73402
BTCUSDT,2025-05-05 23:44:00,1m,1.26323
BTCUSDT,2025-05-05 23:45:00,1m,8.39316
BTCUSDT,2025-05-05 23:46:00,1m,16.71448
BTCUSDT,2025-05-05 23:47:00,1m,19.98125
BTCUSDT,2025-05-05 23:48:00,1m,26.64934
BTCUSDT,2025-05-05 23:49:00,1m,2.71161
BTCUSDT,2025-05-05 23:50:00,1m,3.04985
BTCUSDT,2025-05-05 23:51:00,1m,7.28995
BTCUSDT,2025-05-05 23:52:00,1m,3.39329
BTCUSDT,2025-05-05 23:53:00,1m,2.17937
BTCUSDT,2025-05-05 23:54:00,1m,3.07238
BTCUSDT,2025-05-05 23:55:00,1m,6.30692
BTCUSDT,2025-05-05 23:56:00,1m,4.98358
BTCUSDT,2025-05-05 23:57:00,1m,3.62633
BTCUSDT,2025-05-05 23:58:00,1m,3.26058
BTCUSDT,2025-05-05 23:59:00,1m,1.13561
BTCUSDT,2025-05-06 00:00:00,1m,4.69914
BTCUSDT,2025-05-06 00:01:00,1m,8.23778
BTCUSDT,2025-05-06 00:02:00,1m,6.76413
BTCUSDT,2025-05-06 00:03:00,1m,10.84366
BTCUSDT,2025-05-06 00:04:00,1m,5.11607
BTCUSDT,2025-05-06 00:05:00,1m,6.74021
